From	Entry	GeneID	Organism
ENSG00000277149	A0A087X1V1		Homo sapiens (Human)
ENSG00000163064	Q05925	2019;	Homo sapiens (Human)
ENSG00000144821	Q9Y2K3	22989;	Homo sapiens (Human)
ENSG00000144821	A0A8I5KXJ3		Homo sapiens (Human)
ENSG00000144821	A0A8I5KYE8		Homo sapiens (Human)
ENSG00000205177	Q3C1V1	100131378;	Homo sapiens (Human)
ENSG00000205177	H0YDE1		Homo sapiens (Human)
ENSG00000168826	Q6ZSB9	166793;	Homo sapiens (Human)
ENSG00000168826	D6RB16		Homo sapiens (Human)
ENSG00000168826	D6RC96		Homo sapiens (Human)
ENSG00000168826	D6RJ00		Homo sapiens (Human)
ENSG00000168826	H0Y8P2		Homo sapiens (Human)
ENSG00000168826	H0YAD4		Homo sapiens (Human)
ENSG00000113068	O60925	5201;	Homo sapiens (Human)
ENSG00000113068	D6RGG5		Homo sapiens (Human)
ENSG00000113068	E5RGS4		Homo sapiens (Human)
ENSG00000159267	P50747	3141;	Homo sapiens (Human)
ENSG00000159267	A0A0C4DG27		Homo sapiens (Human)
ENSG00000159267	A0A6Q8PFK4		Homo sapiens (Human)
ENSG00000159267	A0A8C8QSB1		Homo sapiens (Human)
ENSG00000159267	C9JCQ9		Homo sapiens (Human)
ENSG00000289027	A0A8I5KWQ7		Homo sapiens (Human)
ENSG00000125798	Q9Y261	3170;	Homo sapiens (Human)
ENSG00000168283	P35226	100532731;648;	Homo sapiens (Human)
ENSG00000168283	Q5T8Z2		Homo sapiens (Human)
ENSG00000168283	Q5T8Z4		Homo sapiens (Human)
ENSG00000168283	Q5T8Z6		Homo sapiens (Human)
ENSG00000152611	Q8WWF8	133690;	Homo sapiens (Human)
ENSG00000152611	D6RF97		Homo sapiens (Human)
ENSG00000152611	D6RHD7		Homo sapiens (Human)
ENSG00000174521	Q8N6N2	148014;	Homo sapiens (Human)
ENSG00000213920	Q86V88	145553;	Homo sapiens (Human)
ENSG00000016082	P61371	3670;	Homo sapiens (Human)
ENSG00000016082	D6RBJ1		Homo sapiens (Human)
ENSG00000100604	P10645	1113;	Homo sapiens (Human)
ENSG00000100604	G3V2Q7		Homo sapiens (Human)
ENSG00000100604	G5E968	1113;	Homo sapiens (Human)
ENSG00000120727	Q9BPZ3	51247;	Homo sapiens (Human)
ENSG00000120727	D6R9Y1		Homo sapiens (Human)
ENSG00000120727	D6RA77		Homo sapiens (Human)
ENSG00000047597	P51811	7504;	Homo sapiens (Human)
ENSG00000111186	Q9H1J7	81029;	Homo sapiens (Human)
ENSG00000111186	F5GYM2		Homo sapiens (Human)
ENSG00000111186	F5H034		Homo sapiens (Human)
ENSG00000111186	F5H364		Homo sapiens (Human)
ENSG00000111186	F5H7Q6		Homo sapiens (Human)
ENSG00000143436	Q9BYD2	65005;	Homo sapiens (Human)
ENSG00000143436	A0A1W2PPE5		Homo sapiens (Human)
ENSG00000143436	A0A1W2PPK1		Homo sapiens (Human)
ENSG00000143436	A0A1W2PQB6		Homo sapiens (Human)
ENSG00000143436	A0A1W2PRK9		Homo sapiens (Human)
ENSG00000143436	A0A1W2PS92		Homo sapiens (Human)
ENSG00000143436	Q5SZR1	65005;	Homo sapiens (Human)
ENSG00000130035	Q9NY28	26290;	Homo sapiens (Human)
ENSG00000130035	H0YFU9		Homo sapiens (Human)
ENSG00000130035	H0YGU9		Homo sapiens (Human)
ENSG00000166359	Q6ZMY6	126248;	Homo sapiens (Human)
ENSG00000166359	K7EPH1		Homo sapiens (Human)
ENSG00000174460	Q6PEW1	170261;	Homo sapiens (Human)
ENSG00000197323	Q9UPN9	51592;	Homo sapiens (Human)
ENSG00000197323	H0Y612		Homo sapiens (Human)
ENSG00000173614	Q9HAN9	64802;	Homo sapiens (Human)
ENSG00000173614	B1AN62	64802;	Homo sapiens (Human)
ENSG00000173614	K7EPD7		Homo sapiens (Human)
ENSG00000172469	Q5SRI9	79694;	Homo sapiens (Human)
ENSG00000172469	A0A804HHU5		Homo sapiens (Human)
ENSG00000172469	A0A804HID7		Homo sapiens (Human)
ENSG00000172469	X6R7A2		Homo sapiens (Human)
ENSG00000183161	Q9NPI8	2188;	Homo sapiens (Human)
ENSG00000074803	Q13621	6557;	Homo sapiens (Human)
ENSG00000074803	A0A2R8Y6V7		Homo sapiens (Human)
ENSG00000074803	A0A8I5KSK6		Homo sapiens (Human)
ENSG00000074803	H0YLJ2		Homo sapiens (Human)
ENSG00000074803	H0YMG9		Homo sapiens (Human)
ENSG00000074803	H0YNW0		Homo sapiens (Human)
ENSG00000074803	Q8IUN5	6557;	Homo sapiens (Human)
ENSG00000184436	Q9BT49	80764;	Homo sapiens (Human)
ENSG00000089195	Q9UJA5	51605;	Homo sapiens (Human)
ENSG00000168505	P52951	2637;	Homo sapiens (Human)
ENSG00000168505	F8VY47	2637;	Homo sapiens (Human)
ENSG00000183426	Q9UND3	642799;9284;	Homo sapiens (Human)
ENSG00000183426	F8WB45		Homo sapiens (Human)
ENSG00000183426	H0YH09		Homo sapiens (Human)
ENSG00000107882	Q9UMX1	51684;	Homo sapiens (Human)
ENSG00000138119	Q9NZM1	26509;	Homo sapiens (Human)
ENSG00000138119	H0YD14		Homo sapiens (Human)
ENSG00000185480	Q9NWS1	55010;	Homo sapiens (Human)
ENSG00000185480	A0A0C4DG30		Homo sapiens (Human)
ENSG00000185480	B4DT40	55010;	Homo sapiens (Human)
ENSG00000185480	B4DZ31	55010;	Homo sapiens (Human)
ENSG00000185480	G8JLI2		Homo sapiens (Human)
ENSG00000185480	H0Y6B3		Homo sapiens (Human)
ENSG00000185480	J3KQY3		Homo sapiens (Human)
ENSG00000165300	O94991	26050;	Homo sapiens (Human)
ENSG00000110931	Q96RR4	10645;	Homo sapiens (Human)
ENSG00000110931	F5GZ00		Homo sapiens (Human)
ENSG00000110931	F5H360		Homo sapiens (Human)
ENSG00000110931	F5H4I7		Homo sapiens (Human)
ENSG00000052723	Q9BRV8	80143;	Homo sapiens (Human)
ENSG00000186174	Q86UU0	283149;	Homo sapiens (Human)
ENSG00000186174	A0A087WZX0	283149;	Homo sapiens (Human)
ENSG00000144401	Q8WXB1	151194;	Homo sapiens (Human)
ENSG00000144401	C9JES0	151194;	Homo sapiens (Human)
ENSG00000144401	C9JSX1		Homo sapiens (Human)
ENSG00000144401	H7BXH9	151194;	Homo sapiens (Human)
ENSG00000158516	P48052	1358;	Homo sapiens (Human)
ENSG00000158516	J3QT58		Homo sapiens (Human)
ENSG00000269313	Q9H6Y5	79917;	Homo sapiens (Human)
ENSG00000269313	A0A087WUY6	79917;	Homo sapiens (Human)
ENSG00000269313	A0A087WW28		Homo sapiens (Human)
ENSG00000269313	A0A087X1L4		Homo sapiens (Human)
ENSG00000269313	A0A087X263	79917;	Homo sapiens (Human)
ENSG00000269313	C9J123		Homo sapiens (Human)
ENSG00000163746	Q9NRY7	57047;	Homo sapiens (Human)
ENSG00000163746	C9J636		Homo sapiens (Human)
ENSG00000163746	F8WEZ1		Homo sapiens (Human)
ENSG00000152661	P17302	2697;	Homo sapiens (Human)
ENSG00000196843	Q03989	10865;	Homo sapiens (Human)
ENSG00000196843	A0A669KBH0		Homo sapiens (Human)
ENSG00000196843	F6Q9D3		Homo sapiens (Human)
ENSG00000289258	C9JWU6		Homo sapiens (Human)
ENSG00000108187	P30039	64081;	Homo sapiens (Human)
ENSG00000108187	A0A0C4DFS0		Homo sapiens (Human)
ENSG00000108187	V9GY00		Homo sapiens (Human)
ENSG00000196950	Q9ULF5	57181;	Homo sapiens (Human)
ENSG00000196950	C9J0F5		Homo sapiens (Human)
ENSG00000196950	E7ENT5		Homo sapiens (Human)
ENSG00000196950	E7EV45		Homo sapiens (Human)
ENSG00000196950	F2Z341		Homo sapiens (Human)
ENSG00000196642	Q3YEC7	55684;	Homo sapiens (Human)
ENSG00000196642	F2Z2T0		Homo sapiens (Human)
ENSG00000196642	G3V154		Homo sapiens (Human)
ENSG00000196642	H0Y7H6		Homo sapiens (Human)
ENSG00000093183	Q9BRL7	9117;	Homo sapiens (Human)
ENSG00000093183	C9J2R1		Homo sapiens (Human)
ENSG00000093183	C9J448		Homo sapiens (Human)
ENSG00000093183	C9J9A4		Homo sapiens (Human)
ENSG00000093183	C9JNW1		Homo sapiens (Human)
ENSG00000093183	F8VQT7		Homo sapiens (Human)
ENSG00000093183	F8WBN1		Homo sapiens (Human)
ENSG00000093183	F8WDR5		Homo sapiens (Human)
ENSG00000093183	H7C479		Homo sapiens (Human)
ENSG00000170500	Q1L5Z9	164832;	Homo sapiens (Human)
ENSG00000185869	Q3KNS6	374899;	Homo sapiens (Human)
ENSG00000237441	O15211	5863;	Homo sapiens (Human)
ENSG00000237441	A2AB89		Homo sapiens (Human)
ENSG00000179387	Q8IZ81	255520;	Homo sapiens (Human)
ENSG00000179387	D6RBS5		Homo sapiens (Human)
ENSG00000179387	D6RHX2		Homo sapiens (Human)
ENSG00000179387	D6RJB5		Homo sapiens (Human)
ENSG00000179387	V9GY58		Homo sapiens (Human)
ENSG00000153904	O94760	23576;	Homo sapiens (Human)
ENSG00000153904	B4DYP1	23576;	Homo sapiens (Human)
ENSG00000152580	Q6WRI0	285313;	Homo sapiens (Human)
ENSG00000152580	H7C4M2		Homo sapiens (Human)
ENSG00000214860	A8MZ36	645027;	Homo sapiens (Human)
ENSG00000143569	Q14157	9898;	Homo sapiens (Human)
ENSG00000143569	F8W726	9898;	Homo sapiens (Human)
ENSG00000143569	H0Y5H6		Homo sapiens (Human)
ENSG00000143569	H7C2T8		Homo sapiens (Human)
ENSG00000143569	Q5VU77		Homo sapiens (Human)
ENSG00000143569	Q5VU78		Homo sapiens (Human)
ENSG00000143569	Q5VU79		Homo sapiens (Human)
ENSG00000143569	Q5VU80		Homo sapiens (Human)
ENSG00000143569	Q5VU81		Homo sapiens (Human)
ENSG00000102882	P27361	5595;	Homo sapiens (Human)
ENSG00000102882	A1QJE5		Homo sapiens (Human)
ENSG00000102882	E9PBK7		Homo sapiens (Human)
ENSG00000102882	E9PJF0		Homo sapiens (Human)
ENSG00000102882	E9PQW4		Homo sapiens (Human)
ENSG00000102882	E9PRH7		Homo sapiens (Human)
ENSG00000102882	H0YDH9		Homo sapiens (Human)
ENSG00000102882	H0YEX6		Homo sapiens (Human)
ENSG00000196405	Q9UI08	51466;	Homo sapiens (Human)
ENSG00000196405	A0A087WYI2		Homo sapiens (Human)
ENSG00000196405	G3V2K5		Homo sapiens (Human)
ENSG00000196405	G3V314		Homo sapiens (Human)
ENSG00000196405	G3V3G2		Homo sapiens (Human)
ENSG00000196405	G3V535		Homo sapiens (Human)
ENSG00000196405	G3V5F7		Homo sapiens (Human)
ENSG00000196405	H0YJL6		Homo sapiens (Human)
ENSG00000196405	H0YJN0		Homo sapiens (Human)
ENSG00000156599	Q9C0B5	25921;	Homo sapiens (Human)
ENSG00000156599	E9PJ97		Homo sapiens (Human)
ENSG00000156599	E9PMA5		Homo sapiens (Human)
ENSG00000156599	H0YEF4		Homo sapiens (Human)
ENSG00000169989	Q8IY51	201798;	Homo sapiens (Human)
ENSG00000103591	Q6PD74	79719;	Homo sapiens (Human)
ENSG00000103591	H0YL49		Homo sapiens (Human)
ENSG00000185453	Q86XI8	374920;	Homo sapiens (Human)
ENSG00000148655	Q9H2I8	83938;	Homo sapiens (Human)
ENSG00000148655	A0A087WWI0	83938;	Homo sapiens (Human)
ENSG00000148655	A0A087WZZ7		Homo sapiens (Human)
ENSG00000148655	M0R2H0		Homo sapiens (Human)
ENSG00000258484	Q6UW49	246777;	Homo sapiens (Human)
ENSG00000107560	Q7L804	22841;	Homo sapiens (Human)
ENSG00000078018	P11137	4133;	Homo sapiens (Human)
ENSG00000078018	A0A024R3Z1	4133;	Homo sapiens (Human)
ENSG00000078018	A0A669KB77		Homo sapiens (Human)
ENSG00000078018	A8MZ31		Homo sapiens (Human)
ENSG00000078018	E7EV03		Homo sapiens (Human)
ENSG00000078018	H7BZB9		Homo sapiens (Human)
ENSG00000132470	P16144	3691;	Homo sapiens (Human)
ENSG00000132470	J3KSH9		Homo sapiens (Human)
ENSG00000132470	J3QQL2		Homo sapiens (Human)
ENSG00000132470	J3QRK0		Homo sapiens (Human)
ENSG00000197980	Q6ZMV7	389170;	Homo sapiens (Human)
ENSG00000197980	A0A8I5FW65		Homo sapiens (Human)
ENSG00000197980	D6RAK6		Homo sapiens (Human)
ENSG00000197980	D6RJ01		Homo sapiens (Human)
ENSG00000197980	J3KP02	389170;	Homo sapiens (Human)
ENSG00000136861	Q96SN8	55755;	Homo sapiens (Human)
ENSG00000136861	A0A0A0MRG9	55755;	Homo sapiens (Human)
ENSG00000136861	A0A8I5KPG9		Homo sapiens (Human)
ENSG00000136861	A0A8I5KRU7		Homo sapiens (Human)
ENSG00000136861	A0A8I5KSG3		Homo sapiens (Human)
ENSG00000136861	A0A8I5KTP5		Homo sapiens (Human)
ENSG00000136861	A0A8I5KWN7		Homo sapiens (Human)
ENSG00000136861	A0A8I5KX24		Homo sapiens (Human)
ENSG00000136861	A0A8I5KXB5		Homo sapiens (Human)
ENSG00000136861	A0A8I5KXG0		Homo sapiens (Human)
ENSG00000136861	A0A8I5KYJ8		Homo sapiens (Human)
ENSG00000136861	A0A8I5KYS3		Homo sapiens (Human)
ENSG00000136861	A0A8I5QJG6		Homo sapiens (Human)
ENSG00000136861	A0A8I5QKL1		Homo sapiens (Human)
ENSG00000136861	B1AMJ5		Homo sapiens (Human)
ENSG00000136861	F8WBJ0		Homo sapiens (Human)
ENSG00000136861	F8WCI3		Homo sapiens (Human)
ENSG00000136861	F8WF55		Homo sapiens (Human)
ENSG00000136861	Q5JTU8		Homo sapiens (Human)
ENSG00000136504	O95251	11143;	Homo sapiens (Human)
ENSG00000136504	A0A6Q8PHH2		Homo sapiens (Human)
ENSG00000136504	A0A9L9PWZ9		Homo sapiens (Human)
ENSG00000136504	A0A9L9PX04		Homo sapiens (Human)
ENSG00000136504	A0A9L9PX81		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXC5		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXJ9		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXL5		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXM0		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXP8		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXR4		Homo sapiens (Human)
ENSG00000136504	A0A9L9PXR9	11143;	Homo sapiens (Human)
ENSG00000136504	A0A9L9PY29		Homo sapiens (Human)
ENSG00000136504	B4DGH8		Homo sapiens (Human)
ENSG00000136504	D6RFZ5		Homo sapiens (Human)
ENSG00000136504	E7EUP3		Homo sapiens (Human)
ENSG00000171885	P55087	361;	Homo sapiens (Human)
ENSG00000171885	A0A5F9ZHR4	361;	Homo sapiens (Human)
ENSG00000171885	H0Y3H5		Homo sapiens (Human)
ENSG00000171885	J3KRM4		Homo sapiens (Human)
ENSG00000171885	V9PBN7	361;	Homo sapiens (Human)
ENSG00000171320	Q56NI9	157570;	Homo sapiens (Human)
ENSG00000171320	E5RFE4		Homo sapiens (Human)
ENSG00000171320	E5RFP7		Homo sapiens (Human)
ENSG00000171320	E5RIE3		Homo sapiens (Human)
ENSG00000171320	H0YB88		Homo sapiens (Human)
ENSG00000276903	P0C0S8	8329;8330;8332;8336;8969;	Homo sapiens (Human)
ENSG00000278289	P0DMU7	101060211;441521;541465;	Homo sapiens (Human)
ENSG00000136813	Q5VYK3		Homo sapiens (Human)
ENSG00000136813	A0A804HJA4	23392;	Homo sapiens (Human)
ENSG00000136813	F6XAQ5		Homo sapiens (Human)
ENSG00000136813	J3KN16		Homo sapiens (Human)
ENSG00000136813	R4GMY1		Homo sapiens (Human)
ENSG00000136813	R4GMY3		Homo sapiens (Human)
ENSG00000163348	Q9BRQ0	90780;	Homo sapiens (Human)
ENSG00000163348	Q5T171		Homo sapiens (Human)
ENSG00000034693	P56589	8504;	Homo sapiens (Human)
ENSG00000034693	Q7Z6V3		Homo sapiens (Human)
ENSG00000166454	O43313	23300;	Homo sapiens (Human)
ENSG00000166454	J3QRX7		Homo sapiens (Human)
ENSG00000177575	Q86VB7	9332;	Homo sapiens (Human)
ENSG00000177575	C9JHR8		Homo sapiens (Human)
ENSG00000177575	F5GZZ9		Homo sapiens (Human)
ENSG00000177575	H0YFM0		Homo sapiens (Human)
ENSG00000177575	H0YGZ7		Homo sapiens (Human)
ENSG00000256812	Q96L46	84290;	Homo sapiens (Human)
ENSG00000182083	Q6IFH4	389090;	Homo sapiens (Human)
ENSG00000182670	P53804	7267;	Homo sapiens (Human)
ENSG00000182670	A0A8Q3SJJ4		Homo sapiens (Human)
ENSG00000182670	A0A8Q3WLK8		Homo sapiens (Human)
ENSG00000182670	A0A8Q3WLL9		Homo sapiens (Human)
ENSG00000182670	A0A8Q3WLN3		Homo sapiens (Human)
ENSG00000182670	A0A8Q3WMF6		Homo sapiens (Human)
ENSG00000182670	A8MT23		Homo sapiens (Human)
ENSG00000182670	B4DSZ9		Homo sapiens (Human)
ENSG00000182670	E9PCE7		Homo sapiens (Human)
ENSG00000182670	E9PMP8		Homo sapiens (Human)
ENSG00000182670	E9PMS7		Homo sapiens (Human)
ENSG00000182670	H7BZ57	7267;	Homo sapiens (Human)
ENSG00000182670	H7C097		Homo sapiens (Human)
ENSG00000182670	H7C3Z1		Homo sapiens (Human)
ENSG00000180828	Q8NFJ8	27319;	Homo sapiens (Human)
ENSG00000087263	Q8N543	55239;	Homo sapiens (Human)
ENSG00000087263	A0A0A0MTR2		Homo sapiens (Human)
ENSG00000087263	H3BP48		Homo sapiens (Human)
ENSG00000087263	H3BR02		Homo sapiens (Human)
ENSG00000087263	H3BR79		Homo sapiens (Human)
ENSG00000087263	H3BUA6		Homo sapiens (Human)
ENSG00000087263	J3KNR5		Homo sapiens (Human)
ENSG00000136250	P28039	313;	Homo sapiens (Human)
ENSG00000136250	A0A087WVT3	313;	Homo sapiens (Human)
ENSG00000136250	C9JJA7		Homo sapiens (Human)
ENSG00000136250	F8WCP9		Homo sapiens (Human)
ENSG00000172461	Q9Y231	10690;	Homo sapiens (Human)
ENSG00000128944	Q9Y448	90417;	Homo sapiens (Human)
ENSG00000128944	H0YKD4		Homo sapiens (Human)
ENSG00000128944	H0YKF8		Homo sapiens (Human)
ENSG00000128944	H0YLA7		Homo sapiens (Human)
ENSG00000128944	H0YLH8		Homo sapiens (Human)
ENSG00000128944	H0YM11		Homo sapiens (Human)
ENSG00000128944	H0YN50		Homo sapiens (Human)
ENSG00000128944	H0YNN6		Homo sapiens (Human)
ENSG00000128944	V9GY01		Homo sapiens (Human)
ENSG00000157600	Q5U3C3	84187;	Homo sapiens (Human)
ENSG00000157600	A1PI58		Homo sapiens (Human)
ENSG00000219073	P08861	23436;	Homo sapiens (Human)
ENSG00000219073	A0A0A0MSA6		Homo sapiens (Human)
ENSG00000166037	Q86XR8	9702;	Homo sapiens (Human)
ENSG00000166037	F5GXS6		Homo sapiens (Human)
ENSG00000166037	F5GYW0		Homo sapiens (Human)
ENSG00000166037	F5GZ93		Homo sapiens (Human)
ENSG00000166037	F5H0C6		Homo sapiens (Human)
ENSG00000166037	F5H1B0		Homo sapiens (Human)
ENSG00000166037	F5H6R3		Homo sapiens (Human)
ENSG00000166037	F5H7J4		Homo sapiens (Human)
ENSG00000166037	H0YFT8		Homo sapiens (Human)
ENSG00000166037	H0YGT4		Homo sapiens (Human)
ENSG00000064787	O75363	8537;	Homo sapiens (Human)
ENSG00000064787	A0A8I5KRZ2		Homo sapiens (Human)
ENSG00000064787	A0A8I5KSK1	8537;	Homo sapiens (Human)
ENSG00000064787	A0A8I5KUN3	8537;	Homo sapiens (Human)
ENSG00000064787	A0A8I5KX57		Homo sapiens (Human)
ENSG00000064787	B4DFL4		Homo sapiens (Human)
ENSG00000064787	B4DHY3		Homo sapiens (Human)
ENSG00000064787	G3XAF7	8537;	Homo sapiens (Human)
ENSG00000064787	H0Y542		Homo sapiens (Human)
ENSG00000064787	H7C1E7		Homo sapiens (Human)
ENSG00000137168	Q9Y3C6	51645;	Homo sapiens (Human)
ENSG00000125848	Q9NZU0	23767;	Homo sapiens (Human)
ENSG00000137265	Q15306	3662;	Homo sapiens (Human)
ENSG00000137265	A0A8Q3WLL3		Homo sapiens (Human)
ENSG00000137265	A0A8Q3WLQ3		Homo sapiens (Human)
ENSG00000137265	F2Z3D5		Homo sapiens (Human)
ENSG00000143155	O75663	261726;	Homo sapiens (Human)
ENSG00000235272	A0A3B3IU46		Homo sapiens (Human)
ENSG00000100124	Q6NXT1	129138;	Homo sapiens (Human)
ENSG00000100124	B5MCX7		Homo sapiens (Human)
ENSG00000100124	C9JU48		Homo sapiens (Human)
ENSG00000100124	C9JX82		Homo sapiens (Human)
ENSG00000100124	D3YTC9		Homo sapiens (Human)
ENSG00000100124	F8WB76		Homo sapiens (Human)
ENSG00000100124	H7BZV9		Homo sapiens (Human)
ENSG00000100124	H7C3L3		Homo sapiens (Human)
ENSG00000100124	V9GYU2		Homo sapiens (Human)
ENSG00000154511	Q5T7M9	388650;	Homo sapiens (Human)
ENSG00000154511	A0A087WZ97	388650;	Homo sapiens (Human)
ENSG00000154511	A0A087WZK6	388650;	Homo sapiens (Human)
ENSG00000154511	A0A087X2C2	388650;	Homo sapiens (Human)
ENSG00000129595	Q9HCS5	64097;	Homo sapiens (Human)
ENSG00000178718	Q9BUL9	54913;	Homo sapiens (Human)
ENSG00000257987	A0A1B0GTD5		Homo sapiens (Human)
ENSG00000257987	A0A1B0GWC3		Homo sapiens (Human)
ENSG00000172236	Q15661	7177;	Homo sapiens (Human)
ENSG00000172236	A0A0C4DGM1		Homo sapiens (Human)
ENSG00000172236	J3QTS8		Homo sapiens (Human)
ENSG00000078401	P05305	1906;	Homo sapiens (Human)
ENSG00000133169	Q9HBH7	55859;	Homo sapiens (Human)
ENSG00000163394	P32238	886;	Homo sapiens (Human)
ENSG00000172336	O75817	10248;	Homo sapiens (Human)
ENSG00000172336	C9JYM0		Homo sapiens (Human)
ENSG00000166704	Q8WXB4	80095;	Homo sapiens (Human)
ENSG00000166704	F8VVX5		Homo sapiens (Human)
ENSG00000166704	F8VZC9		Homo sapiens (Human)
ENSG00000166704	F8VZG6		Homo sapiens (Human)
ENSG00000166704	F8W1C8		Homo sapiens (Human)
ENSG00000166704	F8W1H2		Homo sapiens (Human)
ENSG00000154102	Q96GX8	404550;	Homo sapiens (Human)
ENSG00000154102	R4GMV5		Homo sapiens (Human)
ENSG00000154102	R4GMY0		Homo sapiens (Human)
ENSG00000154102	R4GNJ3		Homo sapiens (Human)
ENSG00000123131	Q13162	10549;	Homo sapiens (Human)
ENSG00000123131	A6NG45		Homo sapiens (Human)
ENSG00000123131	A6NJJ0		Homo sapiens (Human)
ENSG00000123131	H7C3T4		Homo sapiens (Human)
ENSG00000145934	Q9NT68	57451;	Homo sapiens (Human)
ENSG00000145934	A0A8Q3SI53		Homo sapiens (Human)
ENSG00000145934	A0A8Q3SI97		Homo sapiens (Human)
ENSG00000145934	A0A8Q3SIA3	57451;	Homo sapiens (Human)
ENSG00000145934	A0A8Q3SIB5		Homo sapiens (Human)
ENSG00000145934	F8VNQ3	57451;	Homo sapiens (Human)
ENSG00000145934	G3V106	57451;	Homo sapiens (Human)
ENSG00000203989	P0C7M4	727940;	Homo sapiens (Human)
ENSG00000136870	O75820	7743;	Homo sapiens (Human)
ENSG00000136870	A0A087X0K2	7743;	Homo sapiens (Human)
ENSG00000100038	O95985	8940;	Homo sapiens (Human)
ENSG00000100038	C9J9X4		Homo sapiens (Human)
ENSG00000100038	C9JEI7		Homo sapiens (Human)
ENSG00000100038	C9JEQ1		Homo sapiens (Human)
ENSG00000100038	C9JF56		Homo sapiens (Human)
ENSG00000100038	C9JHR0		Homo sapiens (Human)
ENSG00000100038	C9JKE2		Homo sapiens (Human)
ENSG00000100038	C9JT00		Homo sapiens (Human)
ENSG00000100038	C9JTQ7		Homo sapiens (Human)
ENSG00000100038	F2Z2A5		Homo sapiens (Human)
ENSG00000100038	H0Y6W0		Homo sapiens (Human)
ENSG00000100038	H7C4B0		Homo sapiens (Human)
ENSG00000176261	Q8IWT0	339487;	Homo sapiens (Human)
ENSG00000176261	A0A087WTK6		Homo sapiens (Human)
ENSG00000176261	A0A087WUU3		Homo sapiens (Human)
ENSG00000176261	A0A087WW18		Homo sapiens (Human)
ENSG00000176261	A0A087X0V4		Homo sapiens (Human)
ENSG00000176261	A0A087X1H4		Homo sapiens (Human)
ENSG00000176261	A0A8C8MQ05	339487;	Homo sapiens (Human)
ENSG00000176261	A8K0B5	339487;	Homo sapiens (Human)
ENSG00000176261	D3DPQ2	339487;	Homo sapiens (Human)
ENSG00000176261	F6SII6		Homo sapiens (Human)
ENSG00000176261	H7C3R6		Homo sapiens (Human)
ENSG00000176261	S4R426		Homo sapiens (Human)
ENSG00000182473	Q9UPT5	23265;	Homo sapiens (Human)
ENSG00000182473	A0A0A0MRE1		Homo sapiens (Human)
ENSG00000182473	A0A0A0MSB8		Homo sapiens (Human)
ENSG00000182473	B4DJ07	23265;	Homo sapiens (Human)
ENSG00000182473	B5MCY9	23265;	Homo sapiens (Human)
ENSG00000182473	C9JKC2		Homo sapiens (Human)
ENSG00000182473	C9JME6		Homo sapiens (Human)
ENSG00000182473	K7ENP8		Homo sapiens (Human)
ENSG00000182473	K7ERQ5		Homo sapiens (Human)
ENSG00000174705	A1X283	285590;	Homo sapiens (Human)
ENSG00000174705	A0A1B0GUF2		Homo sapiens (Human)
ENSG00000174705	G3V144	285590;	Homo sapiens (Human)
ENSG00000174705	H0YAU1		Homo sapiens (Human)
ENSG00000166900	Q13277	6809;	Homo sapiens (Human)
ENSG00000166900	A0A0C4DGE4		Homo sapiens (Human)
ENSG00000166900	A0A0J9YW33		Homo sapiens (Human)
ENSG00000166900	A0A286YF28		Homo sapiens (Human)
ENSG00000166900	E9PN33		Homo sapiens (Human)
ENSG00000166900	E9PQJ8		Homo sapiens (Human)
ENSG00000213402	Q14761	5790;	Homo sapiens (Human)
ENSG00000123505	P17707	262;	Homo sapiens (Human)
ENSG00000123505	A0A5F9ZHD5		Homo sapiens (Human)
ENSG00000123505	B4DZ60	262;	Homo sapiens (Human)
ENSG00000123505	F6R5I9		Homo sapiens (Human)
ENSG00000123505	Q5VXN5	262;	Homo sapiens (Human)
ENSG00000170549	P78414	79192;	Homo sapiens (Human)
ENSG00000070423	Q9BV68	55658;	Homo sapiens (Human)
ENSG00000070423	K7EIY6		Homo sapiens (Human)
ENSG00000070423	U3KQF4		Homo sapiens (Human)
ENSG00000064199	Q15506	53340;	Homo sapiens (Human)
ENSG00000157212	Q6ZW49	22976;	Homo sapiens (Human)
ENSG00000157212	F8WC23		Homo sapiens (Human)
ENSG00000157212	H7BZI8		Homo sapiens (Human)
ENSG00000103064	Q92536	9057;	Homo sapiens (Human)
ENSG00000103064	E7EPZ8		Homo sapiens (Human)
ENSG00000103064	H3BNF5		Homo sapiens (Human)
ENSG00000103064	H3BPK5		Homo sapiens (Human)
ENSG00000103064	H3BPV6		Homo sapiens (Human)
ENSG00000103064	H3BRZ8		Homo sapiens (Human)
ENSG00000103064	H3BSB6		Homo sapiens (Human)
ENSG00000103064	H3BSV7		Homo sapiens (Human)
ENSG00000103064	H3BUA4		Homo sapiens (Human)
ENSG00000103064	H3BUR2		Homo sapiens (Human)
ENSG00000103064	J3QL60		Homo sapiens (Human)
ENSG00000185955	Q8IZ16	402573;	Homo sapiens (Human)
ENSG00000185955	H7C3K1		Homo sapiens (Human)
ENSG00000188042	P56559	10123;	Homo sapiens (Human)
ENSG00000105058	Q9Y421	26017;	Homo sapiens (Human)
